Bacterium:Mx4rvVjU-5wpEbGdrcN5Y29ycA,BiologicalSpecies:Mx4rvVjK65wpEbGdrcN5Y29ycA,352,DISJOINT,Acetomicrobium,Nisaea_(genus),Ramlibacter_tataouinensis,Thalassobius,Macrococcus,Antarctobacter,Methylarcula,Enterobacteriaceae,Salipiger,Mariprofundus_ferrooxydans,Alishewanella
BiologicalSpecies:Mx4rvVjK65wpEbGdrcN5Y29ycA,GrapeVine:Mx4rvVixlpwpEbGdrcN5Y29ycA,349,DISJOINT,Arinto,Ciliegiolo,Muscat_Rose_à_Petits_Grains,Juwel_(grape),Muscardin,Zweigelt,Pinot_meunier,Arneis,Muscat_Ottonel,Muscadelle,Mondeuse_Blanche
Canal:Mx4rvVjzcZwpEbGdrcN5Y29ycA,Stream:Mx4rvVkHdJwpEbGdrcN5Y29ycA,269,DISJOINT,Islington_Branch_Canal,Calder_and_Hebble_Navigation,Flutgraben,Liskeard_and_Looe_Union_Canal,Hurleston_Junction,Caistor_Canal,Shropshire_Union_Canal,Denison_Canal,Lancaster_Canal,Cannock_Extension_Canal,Thanet_Canal
Canal:Mx4rvVjzcZwpEbGdrcN5Y29ycA,NaturalThing:Mx4rvn7CU5wpEbGdrcN5Y29ycA,269,DISJOINT,New_Bedford_River,Schuylkill_Canal,Ulverston_Canal,Stainforth_and_Keadby_Canal,Maas–Waal_Canal,Marple_Junction,Rother_Link,Hollinwood_Branch_Canal,Aldersley_Junction,Stamford_Canal,Thames_and_Severn_Canal
BiologicalSpecies:Mx4rvVjK65wpEbGdrcN5Y29ycA,Cycad:Mx4rvVigPZwpEbGdrcN5Y29ycA,173,DISJOINT,Zamia_chigua,Encephalartos_ferox,Cycas_aculeata,Macrozamia_elegans,Cycas_angulata,Macrozamia_diplomera,Zamia_pygmaea,Macrozamia_lomandroides,Ceratozamia_microstrobila,Zamia_dressleri,Encephalartos
Archaea:Mx4rwBefgpwpEbGdrcN5Y29ycA,BiologicalSpecies:Mx4rvVjK65wpEbGdrcN5Y29ycA,171,DISJOINT,Cenarchaeum,Halomicrobium,Methanohalobium,Thermodiscus,Natronobacterium,Picrophilaceae,Archaeoglobus,Methanosarcina,Methanobacteria,Halobacteriaceae,Halobacterium_salinarum
BiologicalSpecies:Mx4rvVjK65wpEbGdrcN5Y29ycA,LycophytinaSubdivision:Mx4rvVkKwpwpEbGdrcN5Y29ycA,89,DISJOINT,Lycopodiella_inundata,Huperzia_porophila,Selaginella_oregana,Selaginella_densa,Lycopodium_magellanicum,Isoetopsida,Lycopodiella_cernua,Selaginella_watsonii,Huperziaceae,Lycopodium_dendroideum,Selaginella_bryopteris
SportsEvent:Mx4rvVjzBJwpEbGdrcN5Y29ycA,WomensTennisAssociationTournament:Mx4rshgRcLWXEd2AAAAhm0vLxw,59,DISJOINT,Texas_Tennis_Open,Shenzhen_Open,BGL_Luxembourg_Open,Hobart_International,İstanbul_Cup,Monterrey_Open,Sunfeast_Open,HP_Open,Hong_Kong_Open_(tennis),Family_Circle_Cup,Katowice_Open
BiologicalSpecies:Mx4rvVjK65wpEbGdrcN5Y29ycA,GnetopsidaClass:Mx4rvVj1WpwpEbGdrcN5Y29ycA,28,DISJOINT,Ephedra_torreyana,Ephedra_nevadensis,Ephedra_alata,Gnetum_cleistostachyum,Ephedra_altissima,Ephedra_funerea,Ephedra_californica,Ephedra_monosperma,Ephedra_intermedia,Gnetum_africanum,Ephedra_przewalskii
Project:Mx4rvViqMpwpEbGdrcN5Y29ycA,WorkQuantity:Mx4rnxbxgLq-EdqAAACQJw5drg,20,DISJOINT,VOA3R,Access-eGov,Compat.egov,National_hydrogen_energy_road_map,North_Korea_Uncovered,Atopica,Agricom,SmoothIT_project,Fuel_Cells_and_Hydrogen_Joint_Technology_Initiative,INDECT,TREAT-NMD
ResearchProject:Mx4rvVip8JwpEbGdrcN5Y29ycA,WorkQuantity:Mx4rnxbxgLq-EdqAAACQJw5drg,20,DISJOINT,North_Korea_Uncovered,ECOTOOL,Atopica,SOA4All,Innovative_Medicines_Initiative,VOA3R,Agricom,PRoVisG,INDECT,Compat.egov,CyberEmotions
BiologicalSpecies:Mx4rvVjK65wpEbGdrcN5Y29ycA,Ginkgo:Mx4rvViDFJwpEbGdrcN5Y29ycA,5,DISJOINT,Sphenobaiera,Schmeissneria,Chiropteris,Cheirophyllum,Ginkgoales
